row_ID,mz_rt,mz,rt,FreshJuice5_pos_73,FreshJuice3_pos_64,40TT_10M4_pos_26,FreshJuice4_pos_38,FreshJuice6_pos_45,FreshJuice1_pos_24,40TT_10M3_pos_46,FreshJuice2_pos_54,40TT_10M2_pos_16,40TT_10M5_pos_40,40TT_10M6_pos_72,QC6_pos_43,MEF1_pos_41,QC9_pos_67,MEF_SS6_pos_75,MEF4_pos_29,MEF_SS4_pos_68,MEF_SS3_pos_52,MEF_SS1_pos_56,MEF_SS2_pos_34,MEF3_pos_44,MEF5_pos_50,QC8_pos_59,MEF2_pos_60,QC10_pos_74,QC7_pos_51,QC2_pos_13,QC3_pos_20,QC11_pos_78,QC5_pos_35,QC1_pos_12,QC4_pos_28,QC12_pos_79
2121,118.0685_1.0937,118.0685096,1.0937352,10237.405,8452.371,6689.2476,12027.104,11212.516,10488.236,5685.1016,10757.209,7705.8447,5779.572,4590.476,4957.076,NA,3470.2065,NA,NA,NA,NA,NA,NA,NA,NA,3521.3826,NA,4119.1953,5210.4473,3627.852,5122.3057,4590.0825,6706.059,5915.257,6510.7637,5499.799
388,118.0748_0.3281,118.0748421,0.32809576,6279.4736,6766.559,14830.128,5711.3965,8812.642,8916.677,12741.997,9227.774,11510.28,10325.948,14403.003,13398.656,12618.867,12665.484,8569.805,14412.35,9965.46,12168.84,175191.64,13158.999,13833.28,15938.923,14360.654,12878.364,12299.349,12125.964,15295.1875,11956.911,14156.803,13174.843,11788.919,11202.477,11416.62
3001,118.0758_2.0159,118.0757624,2.015914,11312.793,12236.253,8659.189,11532.635,9481.726,10247.554,8811.577,10464.136,7810.309,7906.487,10237.009,10059.438,NA,5972.446,NA,NA,NA,NA,NA,NA,NA,NA,7592.6396,NA,6522.914,6909.3506,5033.811,5356.649,6206.602,6244.7573,6188.5244,7490.236,6406.6445
865,118.0864_0.4764,118.086379,0.47637084,734517.9,707273.5,695967,708811,687345.3,674323.2,685526.94,697545.06,730773.8,722906.6,733129.75,669997.06,684605.56,749274.9,650816.7,710554.06,712684.5,733079.94,673767.9,658434.2,702378.06,721942.94,722251.94,725308.2,692098.94,721541.1,693928.6,691321.1,729340.6,654890.2,735234.5,619071.4,707234.1
3631,119.0491_2.4655,119.0491089,2.4655452,7837.2783,5685.7896,6351.121,5320.654,5860.5137,3973.588,4342.3125,6002.5166,4127.143,4508.61,6021.8843,5394.9785,2513.0996,6396.7183000000005,NA,2720.044,2657.0078,2478.1292,1802.65,2382.893,2821.4758,3630.3354,5282.3613,2601.9753,4402.908,5018.114,3699.12,5290.3105,4566.0874,4358.3857,3762.272,4835.051,5238.3647
860,119.0897_0.4757,119.0896682,0.4757376,47727.16,40622.293,42330.586,43479.42,44296.37,42959.652,44365.414,48915.254,46991.465,43966.61,47304.08,43496.605,44719.727,47249.08,45937.684,45621.746,41891.992,45446.61,41819.96,42964.617,45273.582,51293.72,44480.1,45103.08,44781.883,46750.48,40717.92,43993.492,47242.496,41782.45,43939.176,40020.445,46307.47
2652,120.0808_1.6958,120.0808225,1.6958323,930084.06,898042.56,791769.6,717314.1,845134.8,657097.1,922285.7,897279.5,777825.44,826052,960678.3,701935.5,82601.29,733513.8,161586.28,221797.62,191237.1,206959.56,184446.52,173499.88,232256.28,250906.27,740797.94,186888.38,737256.75,732371.9,657621.94,676199.3,798698.6,630774.75,642034.75,641379.94,740499.8
2648,120.0881_1.6925,120.0881452,1.6925405,52954.465,51101.855,47669.523,43119.215,45504.48,41006.387,48373.754,46980.586,42785.32,48301.54,49117.387,42382.043,6605.6953,44241.707,11879.787,16222.709,14274.127,16002.657,14881.379,13260.464,16851.492,18728.533,25201.42,14151.355,43041.977,45198.05,40337.13,39067.19,48988.906,35932.65,39812.914,12504.274,44004.082
2659,121.0844_1.6972,121.0843664,1.6972468,91886.164,86439.03,77368.85,67605.48,90963.21,65598.03,86658.234,82914.63,72005.64,73075.86,91966.516,68947.31,9384.165,70268.67,11572.655,19796.186,19682.465,17870.697,15601.443,15271.1875,19551.4,27587.885,69736.375,16948.584,69778.484,69613.11,61902.13,68923.68,78767.26,68634.87,59872.7,64446.316,71100
1828,122.0127_0.8519,122.0127186,0.85187966,4162.58,4923.366,4800.751,4663.339,5104.0947,5119.2393,6379.7227,5798.0073,6689.751,6904.3677,5579.4746,5639.7695,5395.882,4923.0664,7147.406,6711.196,7267.5454,6331.378,7291.6484,6659.588,5003.7593,5330.975,5029.062,7366.79,5377.134,7541.601,7361.951,6377.7725,5097.4165,7138.777,5203.3525,6484.8306,6220.591
2263,123.0022_1.3403,123.0022027,1.340348,2814.603,3317.4006,7118.287,3269.0554,2237.0237,2528.6145,8431.95,4037.427,10056.742,7075.2725,8080.043,8151.4824,7801.948,7448.3657,7997.717,6656.6997,5956.995,7324.236,6886.321,7217.0103,6829.5293,7756.263,6556.092,8132.413,8155.626,6900.2446,8682.35,7778.344,7562.2153,6960.8037,8560.906,6128.8228,7019.975
2379,123.0022_1.5453,123.0022266,1.5452688,5066.4263,3911.676,10919.383,3817.66,2683.1748,4013.339,10865.509,4551.8115,11995.105,12021.445,12567.159,10042.414,12827.323,11374.843,10425.04,10305.98,12224.814,12397.99,13448.581,9818.879,14852.033,12698.525,11506.994,9461.056,13068.093,9632.946,13732.781,13351.02,13147.551,12702.353,10248.157,8477.275,11686.821
3568,123.0441_2.4271,123.0441186,2.4270768,33860.555,36306.64,22739.496,33614.23,32045.95,27026.36,24357.295,28802.791,16803.334,22222.502,25939.127,21371.107,2741.7795,23109.521,3059.1182,5240.8965,2151.0454,1929.0435,2281.248,2704.5242,5884.3296,5881.688,19680.928,4695.018,22754.113,21442.684,20263.404,19441.023,23267.49,15689.788,17389.096,18086.475,16890.139
1892,123.0445_0.8937,123.0444725,0.89370996,15595.573,12681.698,13207.058,17212.242,15127.959,14975.218,15478.807,15621.743,13791.653,15554.042,16670.162,16181.206,3364.7788,17289.562,3459.0095,6490.258,4129.7734,4313.237,4976.5234,3397.9507,5522.852,6500.8203,12965.496,4600.101,16044.756,11251.66,8990.352,8644.375,14333.576,13751.393,11187.472,12516.236,13839.513
2547,123.0472_1.6236,123.0471697,1.6235576,6371.4473,6581.8228,6671.6816,7873.574,6251.1943,5127.6685,8503.686,5319.7026,8188.1494,8411.793,9506.283,6685.6543,8289.582,8096.829,9493.018,10471.158,9646.877,11294.554,10165.924,11365.431,8478.775,7686.9473,7515.3413,9244.126,7867.3477,8042.784,9247.112,8041.5596,7592.092,7417.5,6520.2837,7830.321,8833.695
343,123.0543_0.3223,123.0542764,0.32229125,18130.09,14716.898,48635.074,20351.447,17941.57,8797.296,46228.297,15230.711,45358.75,47247.414,43544.59,28571.107,4892.724,29981.62,5628.1777,10616.364,5076.7705,6563.9385,8252.972,6368.2407,13429.247,14809.157,22010.113,9415.471,29311.73,32086.053,25639.703,26713.494,28689.51,31704.64,25788.447,28773.412,29723.463
877,123.0553_0.4811,123.0553478,0.48108315,73129.836,59221.375,146126.47,70281.69,71146.055,50908.977,129530.21,62090.746,122929.45,127850.445,142985.95,77709.31,10644.632,81939.875,16241.887,32294.445,12058.558,14810.457,14796.79,16306.304,28876.094,33490.613,82820.39,25326.373,79808.62,76142.96,77719.516,74508.5,85470.65,73190.29,74963.43,71263.625,88691.02
870,123.0633_0.4814,123.0632712,0.48144525,6362.0044,5085.9126,9773.625,6083.8975,5276.0806,4447.3926,11147.792,4627.417,9863.307,11697.0625,11753.916,6480.853,1115.9829,6942.479,1200.0002,3075.482,NA,1123.7014,1390.6722,1464.013,2692.3718,2039.2363,6153.9067,1658.8086,6645.229,6337.5864,6060.2524,5807.4634,7337.604,6585.055,6234.6465,5818.069,6706.5435
1926,124.0282_0.9271,124.0281571,0.92708087,7866.814,9620.033,13343.013,10576.691,10932.298,11697.198,8799.696,10940.335,13588.49,9304.581,10884.134,11830.932,10889.223,8843.688,11457.498,9980.275,10631.6,11090.3545,11727.563,12222.932,10627.513,12575.886,11472.548,8742.949,13284.978,11958.334,10049.743,13612.95,11156.311,13323.585,12045.682,12142.535,10383.583
3436,126.1277_2.3265,126.1276855,2.3265228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6190.656,20943.768,7439.87,24091.455,22181.043,21381.854,21111.252,21266.94,21978.531,26030.277,21068.424,5653.1973,24034.326,4814.533,5344.008,4287.1626,5307.815,6421.86,4519.7505,4105.386,4958.9907,4964.5317
2829,126.1278_1.8343,126.1277855,1.8342811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2172.3608,17475.992,3133.5635,9649.677,13511.618,7872.4927,7131.51,6008.9297,8585.303,12289.899,12236.552,1739.6621,13985.933,2460.12,2593.2854,2848.063,2705,3175.349,2221.9092,1840.4205,2326.0015,2648.8425
2946,127.1118_1.9574,127.1117591,1.9574249,37197.277,39681.535,39976.7,39815.016,42690.676,42529.266,38298.047,40575.496,37802.395,34705.105,39919.918,35109.473,25872.318,41221.184,32659.596,35672.8,32352.78,33930.844,31033.67,28850.049,31326.934,33640.414,38795.3,33714.97,35777.492,36873.664,34801.438,40271.45,32666.707,34042.688,36771.188,38861.46,36890.316
4409,127.1118_3.1815,127.1117772,3.1814542,8634.13,11366.083,6830.514,7650.6655,10453.414,8843.267,8580.058,8385.813,8659.173,9768.457,8683.168,7146.791,6900.5664,9227.856,3650.3464,5344.569,3139.7317,4069.8032,3477.6912,4301.417,5913.906,6979.569,7741.847,5806.185,8065.123,9736.311,7123.9355,7232.211,7507.6777,8239.224,9900.65,8640.483,10302.495
971,128.0817_0.5159,128.081743,0.5158883,1557.0349,1407.7203,1294.2031,NA,1234.5048,1805.0531,1649.1946,1448.6268,NA,1862.0424,1760.7456,4635.9155,26947.975,4355.526,5096.561,21451.875,4962.72,6216.813,7918.1025,8139.9233,27239.812,22870.363,4357.8657,28151.146,5102.4204,5008.588,4198.292,5073.2686,4362.3315,3609.184,5536.511,4326.083,4955.6396
3820,128.1433_2.6243,128.1433215,2.6242812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15629.857,56294.5,13106.639,45439.098,64418.96,44578.117,44440.082,35218.89,50585.336,57232.94,45932.887,11929.468,55172.016,12298.858,11389.027,13731.706,11429.652,15440.703,12550.042,10727.411,11000.897,10106.179
6640,129.0183_7.0337,129.018277,7.033737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24263.63,70649.25,30393.785,72226.8,55190.613,76234.43,88494.8,96202.32,83667.7,61716.145,45972.703,24966.555,70817.516,27347.184,22452.055,18532.484,19112.982,27835.031,22267.836,21935.621,19940.33,27208.215
2386,129.0184_1.5621,129.0183606,1.5620689,22648.824,18444.836,22456.002,21230.246,16658.662,18887.406,17406.252,16779.605,16792.68,20374.098,20418.88,17040.266,15256.889,19499.676,17118.85,18844.318,20191.064,17547.521,18911.012,21890.322,18044.45,17751.434,17511.7,19258.266,17466.771,18447.486,19176.828,15044.62,18224.117,16515.082,16849.502,16774.55,18755.26
1173,129.0253_0.6321,129.0253291,0.6321019,58020.42,58090.934,63902.312,62428.06,61096.445,63278.203,59690.824,57863.117,66285.47,60525.934,62608.164,61803.04,53292.926,54031.43,53653.277,54952.08,63019.06,55591.035,54294.86,63358.168,61735.426,56553.01,58821.85,58231.965,54926.062,57722.094,62155.453,61667.027,54735.25,61687.266,60464.54,60241.715,53877.34
974,129.0256_0.5718,129.0255937,0.57175756,47929.85,47297.227,45846.332,44053.63,48096.566,48950.457,51153.48,37224.5,44601.13,21522.031,50194.52,49358.918,45442.688,43062.93,45898.836,44189.297,42900.72,44658.043,43682.223,45596.75,43818.75,43992.527,44217.56,45947.117,43044.84,44125.73,45195.3,48756.566,45234.88,49317.164,50879.01,52297.367,41987.01
1179,129.0427_0.6327,129.0426973,0.6326745,38107.863,40271.69,38393.844,39952.97,36699.395,43003.72,39079.64,38625.918,35987.426,39759.29,39910.91,39966.203,37709.96,36691.19,35928.215,38169.273,34805.094,37710.97,35299.918,38285.312,38244.41,29103.354,35518.504,38934.746,37719.18,36562.254,35335.527,38381.656,35202.258,34482.09,39879.863,40499.516,36088.48
250,129.0537_0.3109,129.0537455,0.31088415,51177.418,53892.04,55838.75,43558.113,45699.61,47647.508,59208.47,53019.85,51151.812,54083.348,52171.805,65473.746,71422.76,61143.07,86045.64,65670.82,71016.484,77113.24,72966.56,76187.15,63948.215,71049.71,68801.96,72712.805,64053.74,64054.605,61866.547,62062.586,65918.2,68124.83,59514.055,53208.84,63380.816
785,129.0546_0.375,129.0546331,0.37498775,44108.562,50654.297,45944.336,43558.113,44265.5,43255.258,46685.137,27998.36,45494.55,50634.19,52171.805,47619.64,46714.117,50689.344,48694.88,51344.1,51573.11,51773.2,51436.535,49623.152,50091.934,52070.23,46384.66,54157.492,48959.465,47935.125,46320.457,47255.734,50105.477,45143.273,43641.99,49470.387,44565.047
323,129.0646_0.3133,129.0646473,0.3132864,25223.65,21184.355,33812.84,19751.012,17077.934,19111.814,34159.8,23210.621,31796.045,33600.934,36746.934,36395.74,20479.625,27453.441,18221.14,19595.117,17499.729,16787.986,19298.006,20223.695,21274.652,22768.348,27018.875,21323.38,26793.81,27896.521,33152.445,32338.441,30522.13,33448.145,28834.596,25677.44,26935.578
918,129.0652_0.464,129.0652134,0.4640113,3596.1228,3406.2537,4377.294,4065.245,19668.545,3676.32,4311.8984,3232.5735,3724.4392,4430.5557,3369.0068,9962.423,40099.125,7376.7314,17437.865,35450.68,19537.102,20739.408,23950.686,20308.842,37626.25,33671.215,7433.6406,38507.777,7669.8984,8263.692,7684.8867,9709.477,9629.36,7324.4546,8340.148,8019.0024,8144.9785
2608,129.0657_1.6652,129.0657058,1.6652464,NA,NA,NA,NA,NA,2874.2136,NA,NA,NA,NA,NA,4878.2393,22725.2,6352.383,16822.297,22130.74,20052.96,16637.271,16987.965,20130.195,27786.242,24089.143,4466.0776,24641.482,5585.483,4907.0635,5533.806,4777.5874,6990.47,5081.017,5008.0054,3550.7957,3757.4421
4111,129.1274_2.9262,129.1273978,2.9262228,6435.0537,6235.642,7663.0034,6015.5073,7621.742,7406.313,7425.691,6124.187,6469.034,6748.723,6483.902,6843.9194,6727.005,5370.9136,6464.6753,6827.065,5210.0103,7717.6333,6413.9946,8665.158,5612.314,5058.431,8901.11,7106.8774,5715.724,6325.5127,7509.008,6386.572,7348.707,7416.504,7643.0005,5998.288,6765.7915
4548,129.1274_3.3611,129.1274258,3.3611062,31740.344,36351.785,36411.92,37911.87,33833.555,38120.195,30742.291,36810.973,33165.984,34633.867,37278.062,28652.457,26166.416,29141,24084.076,27189.242,26217.676,29870.959,22807.85,26225.91,27976.832,29106.127,29810.738,28537.209,31461.99,28052.572,37638.562,34099.05,26731.002,30937.553,32741.21,34269.254,26199.133
1180,130.0217_0.6332,130.0217024,0.63324505,69668.12,70992.98,72021.01,69647.164,68098.59,71572.43,67607.86,70076.76,69596.375,70925.05,69397.33,70159.43,61813.03,65700.234,67925.914,67133.41,68945.8,70684.75,67570.59,69209.46,68546.41,66052.55,66477.95,65825.445,68702.695,66287.32,70415.03,69019.83,70481.34,72257.4,69665.19,71851.19,63383.76
1293,130.0499_0.6851,130.0499178,0.68505347,93005.93,92119.59,107456.98,87844.45,92086.07,86116.836,116446.9,73984.45,99106.875,98457.125,122853.36,120163.64,150248.05,111667.23,157611.38,168066.8,158170.06,151181.39,150565.45,153320,153503.16,151203.56,106304.83,161051.06,116637.2,102697.516,114866.24,112887.47,117338.97,118944.914,121921.51,122930.76,110831.695
1123,130.058_0.6895,130.0580174,0.6894984,8827.609,9452.892,9499.32,8152.7764,8160.5786,8474.71,10251.099,7560.6943,10366.45,8513.761,10741.329,9915.661,13056.454,10071.87,13042.973,13324.7705,15148.312,14568.548,13737.273,12046.699,13830.62,12988.43,10237.597,14687.706,11647.669,11244.444,10776.126,10557.728,10425.115,9540.933,12215.805,10895.327,9797.6455
3929,130.0651_2.7555,130.0651323,2.7555072,41107.707,38961.95,30218.05,40368.277,37876.24,41035.094,32699.488,34083.457,32151.854,31400.246,33485.586,26979.203,4167.7563,22627.494,5456.6406,11364.664,5637.3223,8877.683,6588.8423,6326.1416,10005.004,14025.803,29600.297,8937.267,30390.977,22089.062,24252.166,26100.988,25792.072,26328.322,25041.248,27955.443,29963.33
941,130.0864_0.506,130.0863739,0.50604266,592600.6,586885.25,525306.06,553931.06,541226.5,543620,549073.6,559215.1,505799.53,531760.4,554467.75,529916.06,553208.94,533901.94,563803.7,536167.56,568792.8,567205.75,554511.56,533367.75,547953.75,549841.3,532160.8,571414.5,531144.5,554666.94,514162.5,531730.7,555996.4,484564.34,506774.9,491042.03,543847
939,130.0941_0.5062,130.0940741,0.5061573,37318.75,36429.61,32887.297,32034.086,31623.352,32230.768,32886.938,30675.605,31415.186,33511.668,37306.91,35866.15,33022.56,33235.824,32538.564,32401.037,34918.55,33736.37,34039.797,30617.316,31466.768,33293.707,33172.914,34888.86,33193.375,35477.188,29961.814,32722.568,37195.4,29088.95,32791.8,29765.057,32464.803
1043,131.0227_0.6281,131.0227162,0.62810284,12020.979,10655.844,11420.993,11593.615,11747.613,13577.928,12316.689,11844.909,11754.719,12000.447,12521.049,12069.487,11194.599,10828.702,13149.894,11130.4795,10888.721,11739.9375,13087.687,12323.799,13766.0625,11685.759,11277.746,13462.167,14220.572,12475.277,12706.718,14052.545,12386.55,10937.259,16011.397,13076.057,10391.131
2068,131.0339_1.1016,131.03393260000001,1.1015986,10665.87,12612.41,30755.15,7738.967,7479.3027,8184.9575,36586.953,11895.309,35593.105,35161.242,38280.867,31552.27,32727.094,33801.43,34780.766,32237.146,34965.086,37910.61,37975.53,34084.867,32117.295,39153.22,33403.06,39340.008,24524.021,32076.65,35720.516,28122.861,32835.496,31141.584,29236.8,21445.656,31871.59
2645,131.0491_1.6936,131.0491307,1.6936152,33494.168,37562.605,30259.688,25791.586,31541.014,28599.35,36498.96,38429.164,26943.986,28731.287,39347.133,26807.338,5330.5874,26840.234,7089.0024,6969.9976,7728.3994,8145.2153,6784.5093,6056.7207,10854.469,8634.801,32482.924,7036.723,28489.727,27573.656,24269.791,24048.275,33666.57,26057.959,25292.15,27335.346,29894.523
3123,131.0492_2.1206,131.0491859,2.1205966,33987.57,36006.414,31166,38042.773,38827.973,36763.48,32957.11,37999.59,35204.344,34415.062,36084.875,27890.395,9744.882,30700.348,12463.899,24979.217,15172.87,14960.564,14637.001,12445.643,23352.6,27985.994,28264.59,18628.004,28330.184,31923.234,28821.941,29821.256,34911.37,31435.107,32161.762,35411.855,33925.84
1284,131.0533_0.6838,131.0532982,0.6837616,5827.9907,6557.0054,7357.4814,6669.3467,5422.3286,5748.5317,7329.413,6431.536,6754.799,6341.563,7997.8804,6827.0435,9829.111,8811.667,10688.907,9679.849,9062.388,11635.887,9603.647,9209.52,11061.322,10724.759,7072.2354,10332.75,8487.518,8604.553,7158.437,8454.083,8080.727,8467,5918.1123,7612.9243,6976.804
411,131.07_0.3332,131.0700426,0.33318815,8190.6553,8037.342,12916.521,6899.385,6661.6094,7781.101,9296.27,7271.5127,11642.437,11184.316,11787.883,10704.773,10536.31,11245.686,10071.37,10831.374,13350.655,11530.4,11472.804,12608.175,8561.132,14055.23,13759.698,10433.559,11200.734,9506.273,12956.485,10074.6875,11799.835,12689.15,10775.823,11461.914,11001.647
944,131.0897_0.5064,131.0896723,0.50638604,42323.996,44123.37,37774.27,42824.145,38814.113,41467,41443.72,44400.273,39942.027,42057.094,41108.797,36521.445,41924.52,40513.562,41972.45,46112.902,44372.22,43116.95,44477.914,46155.305,41614.355,42742.81,45668.055,41050.734,37258.004,42365.434,38827.89,43378.336,38816.816,37034.49,43210.89,38938.25,47161.387
725,131.1178_0.4238,131.117814,0.4237553,10870.07,9848.551,12730.7295,8027.1665,7679.5596,8469.529,12110.348,8551.324,10122.631,13781.015,12810.507,9758.767,9686.446,10234.598,9504.787,9806.191,9869.848,7795.436,8327.971,9818.347,10940.255,10757.544,10049.562,11053.0205,11866.547,13068.555,11119.314,11615.304,12622.146,8941.089,9760.505,12399.47,13417.054
1544,132.0479_0.7636,132.047943,0.7636475,64971.07,67348.516,65246.93,69873.89,69037.27,66363.3,68024.836,66474.03,69449.52,69230.13,64904.535,52719.08,1235.8779,54203.324,3145.2292,5012.1377,2935.1165,4168.334,4532.072,4244.7627,4324.407,8291.953,55483.074,4247.372,57576.973,56615.574,66717.98,60710.4,51397.1,65739.86,59291.633,58872.04,57910.586
2876,132.0842_1.8687,132.0841538,1.8687013,41079.824,44104.17,27496.51,42095.957,38986.89,43886.08,24576.102,42617.97,22889.27,26332.166,26836.209,18319.012,NA,23476.117,NA,NA,NA,NA,NA,NA,NA,NA,20455.184,NA,16652.787,23371.555,21195.17,19647.492,22713.432,20971.941,21461.092,22308.31,17675.17
2228,132.1019_1.1505,132.1018877,1.150469,28043.69,25401.83,31880.693,31196.908,33676.957,33957.37,32455.303,28426.89,31554.51,30990.705,25173.906,31532.314,24872.041,25538.16,27402.773,28773.078,25929.783,23924.777,23146.264,22473.367,28882.742,23176.672,26176.498,24917.895,21605.727,26263.74,30169.16,31797.383,26409.752,29985.738,28019.049,30695.887,27193.627
2259,132.1019_1.2294,132.1019047,1.2293578,23032.11,22347.096,21430.172,22148.455,24747.543,23285.283,23264.79,24368.578,23916.252,23416.008,19328.764,20202.484,16697.912,19736.293,19362.84,18869.535,20077.703,22298.133,18048.71,16075.101,22166.334,19339.725,19486.535,19232.4,14432.806,25880.184,19745.438,20409.86,19624.5,19262.293,20198.17,19886.543,20328.824
2191,132.102_1.0988,132.1019709,1.0988263,33372.965,44090.668,49754.945,48871.742,46941.957,56850.848,44157.242,29947.863,49183.91,50105.957,30266.13,43460.145,34530.05,42158.7,41833.613,44538.043,40647.594,39906.613,24067.307,41883.453,43944.367,33648.707,40709.965,22199.205,59195.184,40539.89,47680.09,47612.047,36173.484,38506.348,49070.62,43610.78,31086.383
1858,132.1025_0.8658,132.1024791,0.8657501,2617596.2,2768224,2752050.2,3073789.2,3087583.8,3088804,2736324.8,2792423,3069425.2,2721351.5,2703964.8,2706387.2,2170976.2,2392095.5,2108378.2,2280847.2,2255137.8,2332867.5,2221995.2,2227702.2,2371519,2245208.2,2433393,2458324.8,2525770.8,2464919.2,2534996.2,2591333.8,2463813.5,3068275.2,2527837.8,3074006,2401533
1963,132.129_0.8653,132.1290142,0.86525154,97732.81,98714.2,98508.24,102380.55,113099.95,103117.484,99607.51,100757.77,103016.55,98183.47,99232.37,99391.24,86531.125,95720.9,80182.83,92995.06,90682.555,93770.74,89979.93,89223.52,94787.95,89538.125,97730.2,96486.62,97107.42,98764.164,96970,99958.85,96216.81,114136.87,97582.63,110681.91,94892.24
